,epoch,loss,accuracy,time
48,49,1.2198114395141602,0.9785714285714285,0.038472
49,50,1.2109397649765015,0.9714285714285714,0.035819
50,51,1.2024471759796143,0.9785714285714285,0.054045
51,52,1.2015987634658813,0.9857142857142858,0.036653
52,53,1.1925458908081055,0.9928571428571429,0.048041
53,54,1.197747826576233,0.9714285714285714,0.042298
54,55,1.193773627281189,0.9785714285714285,0.052398
55,56,1.183334231376648,0.9928571428571429,0.03639
56,57,1.190544605255127,0.9785714285714285,0.042517
57,58,1.1863632202148438,0.9928571428571429,0.034674
58,59,1.1806532144546509,1.0,0.02975
59,60,1.175940752029419,1.0,0.036463
60,61,1.1861261129379272,0.9785714285714285,0.033888
61,62,1.17499840259552,1.0,0.037873
62,63,1.1787444353103638,1.0,0.02514
63,64,1.1773731708526611,1.0,0.024801
64,65,1.1765624284744263,0.9928571428571429,0.020624
65,66,1.17452871799469,1.0,0.019847
66,67,1.1732414960861206,1.0,0.024204
67,68,1.1743791103363037,0.9928571428571429,0.029563
68,69,1.1697347164154053,1.0,0.037322
69,70,1.171251654624939,1.0,0.037032
70,71,1.1708279848098755,1.0,0.028264
71,72,1.1711052656173706,1.0,0.044613
72,73,1.1782032251358032,0.9928571428571429,0.03759
73,74,1.1686712503433228,1.0,0.062014
74,75,1.1690865755081177,1.0,0.035475
75,76,1.1711679697036743,1.0,0.076204
76,77,1.170640468597412,1.0,0.061635
77,78,1.169627070426941,1.0,0.037323
78,79,1.1696186065673828,1.0,0.038567
79,80,1.1680513620376587,1.0,0.046002
80,81,1.166707158088684,1.0,0.045761
81,82,1.1673967838287354,1.0,0.031781
82,83,1.1678193807601929,1.0,0.050402
83,84,1.166591763496399,1.0,0.037186
84,85,1.16720712184906,1.0,0.036025
85,86,1.1682466268539429,1.0,0.035441
86,87,1.1675984859466553,1.0,0.054005
87,88,1.1667025089263916,1.0,0.039852
88,89,1.166839361190796,1.0,0.04884
89,90,1.172277569770813,0.9928571428571429,0.042504
90,91,1.1664495468139648,1.0,0.042509
91,92,1.1676570177078247,1.0,0.02995
92,93,1.1700410842895508,1.0,0.029054
93,94,1.1681404113769531,1.0,0.04713
94,95,1.166632890701294,1.0,0.039177
95,96,1.1665427684783936,1.0,0.04033
96,97,1.1670275926589966,1.0,0.033143
97,98,1.166296362876892,1.0,0.036755
98,99,1.166245460510254,1.0,0.043347
99,100,1.1667935848236084,1.0,0.049757
100,101,1.1663881540298462,1.0,0.040243
101,102,1.166777491569519,1.0,0.029296
102,103,1.1663585901260376,1.0,0.041393
103,104,1.1661908626556396,1.0,0.03268
104,105,1.166877031326294,1.0,0.04871
105,106,1.1659857034683228,1.0,0.029679
106,107,1.1670774221420288,1.0,0.039794
107,108,1.1668550968170166,1.0,0.040829
108,109,1.1664183139801025,1.0,0.0393
109,110,1.1661297082901,1.0,0.043023
110,111,1.165960669517517,1.0,0.045401
111,112,1.1662465333938599,1.0,0.044126
112,113,1.1658554077148438,1.0,0.040769
113,114,1.165897011756897,1.0,0.024316
114,115,1.1659454107284546,1.0,0.035233
115,116,1.1657580137252808,1.0,0.029943
116,117,1.1661152839660645,1.0,0.034629
117,118,1.1666030883789062,1.0,0.037325
118,119,1.1659812927246094,1.0,0.042764
119,120,1.1672918796539307,1.0,0.031604
120,121,1.1662529706954956,1.0,0.053331
121,122,1.1658580303192139,1.0,0.028987
122,123,1.1657674312591553,1.0,0.037223
123,124,1.1660808324813843,1.0,0.030443
124,125,1.1657460927963257,1.0,0.051973
125,126,1.1661250591278076,1.0,0.03702
126,127,1.1669576168060303,1.0,0.034865
127,128,1.1659640073776245,1.0,0.03149
128,129,1.1661826372146606,1.0,0.036591
129,130,1.1659879684448242,1.0,0.035359
130,131,1.1660422086715698,1.0,0.027105
131,132,1.1664592027664185,1.0,0.047888
132,133,1.166648030281067,1.0,0.039543
133,134,1.1658352613449097,1.0,0.041997
134,135,1.166808009147644,1.0,0.034702
135,136,1.166115403175354,1.0,0.038287
