,epoch,loss,accuracy,time
0,1,1.0986993312835693,0.3333333333333333,3.473851
1,2,1.0982824563980103,0.3333333333333333,0.073126
2,3,1.0977565050125122,0.3333333333333333,0.070514
3,4,1.0972107648849487,0.3333333333333333,0.069061
4,5,1.096110463142395,0.36666666666666664,0.08002
5,6,1.0948129892349243,0.4666666666666667,0.084588
6,7,1.0931767225265503,0.6,0.077072
7,8,1.090423583984375,0.65,0.07992
8,9,1.0868680477142334,0.7166666666666667,0.086684
9,10,1.0818358659744263,0.7833333333333333,0.103164
10,11,1.0772509574890137,0.8333333333333334,0.099204
11,12,1.0679079294204712,0.8,0.094675
12,13,1.0570987462997437,0.8166666666666667,0.100366
13,14,1.0430673360824585,0.85,0.122044
14,15,1.0289194583892822,0.8333333333333334,0.099022
15,16,1.0091174840927124,0.8333333333333334,0.120111
16,17,0.9863126873970032,0.8666666666666667,0.10719
17,18,0.9665151238441467,0.85,0.111018
18,19,0.9388131499290466,0.8666666666666667,0.094853
19,20,0.914233922958374,0.8333333333333334,0.089531
20,21,0.8900021910667419,0.8166666666666667,0.087095
21,22,0.8607673048973083,0.9,0.109838
22,23,0.8452364802360535,0.85,0.101717
23,24,0.8209022283554077,0.9,0.097425
24,25,0.7943497896194458,0.9166666666666666,0.091788
25,26,0.7736620306968689,0.9333333333333333,0.090369
26,27,0.7505890130996704,0.9166666666666666,0.089937
27,28,0.7387232184410095,0.9333333333333333,0.089014
28,29,0.7070720195770264,0.9166666666666666,0.087235
29,30,0.704673707485199,0.9333333333333333,0.080059
30,31,0.6898025870323181,0.9333333333333333,0.087705
31,32,0.6579875349998474,0.9333333333333333,0.082208
32,33,0.6440790295600891,0.9333333333333333,0.075854
33,34,0.6420391798019409,0.9333333333333333,0.083669
34,35,0.6167451739311218,0.9666666666666667,0.097124
35,36,0.6089686155319214,0.9666666666666667,0.09613
36,37,0.6180912852287292,0.9333333333333333,0.089728
37,38,0.595632791519165,0.9666666666666667,0.072281
38,39,0.5903587341308594,0.9833333333333333,0.074548
39,40,0.5912696719169617,0.9666666666666667,0.078365
40,41,0.5899480581283569,0.9666666666666667,0.071871
41,42,0.5832527279853821,0.9833333333333333,0.069914
42,43,0.5794948935508728,0.9833333333333333,0.070462
43,44,0.5915796756744385,0.9666666666666667,0.127743
44,45,0.5858203172683716,0.9666666666666667,0.0767
45,46,0.5795383453369141,0.9666666666666667,0.071816
46,47,0.5730142593383789,0.9833333333333333,0.073074
47,48,0.5772588849067688,0.9833333333333333,0.070194
48,49,0.5770536661148071,0.9833333333333333,0.07009
49,50,0.5755576491355896,0.9833333333333333,0.071762
50,51,0.5707995891571045,0.9833333333333333,0.069274
51,52,0.5719966888427734,0.9833333333333333,0.07108
52,53,0.5753466486930847,0.9833333333333333,0.068808
53,54,0.5709211230278015,0.9833333333333333,0.068849
54,55,0.5694862008094788,0.9833333333333333,0.066587
55,56,0.5694400072097778,0.9833333333333333,0.068455
56,57,0.5697202086448669,0.9833333333333333,0.069868
57,58,0.5691378116607666,0.9833333333333333,0.070612
58,59,0.5689380764961243,0.9833333333333333,0.071199
59,60,0.5689899325370789,0.9833333333333333,0.074269
60,61,0.5698562860488892,0.9833333333333333,0.080336
61,62,0.5695002675056458,0.9833333333333333,0.113266
62,63,0.5689080953598022,0.9833333333333333,0.070985
63,64,0.5691443681716919,0.9833333333333333,0.069731
64,65,0.5685922503471375,0.9833333333333333,0.068941
65,66,0.5685804486274719,0.9833333333333333,0.069202
66,67,0.5686127543449402,0.9833333333333333,0.07173
67,68,0.5686289072036743,0.9833333333333333,0.069221
68,69,0.5684635639190674,0.9833333333333333,0.068847
69,70,0.5685628056526184,0.9833333333333333,0.078545
70,71,0.5688878893852234,0.9833333333333333,0.069341
71,72,0.5685861110687256,0.9833333333333333,0.070564
72,73,0.5684191584587097,0.9833333333333333,0.071534
73,74,0.5683935284614563,0.9833333333333333,0.097775
74,75,0.5685015916824341,0.9833333333333333,0.096143
75,76,0.5695237517356873,0.9833333333333333,0.086221
76,77,0.5683502554893494,0.9833333333333333,0.082558
77,78,0.5688103437423706,0.9833333333333333,0.083998
78,79,0.5685211420059204,0.9833333333333333,0.095586
79,80,0.5687057375907898,0.9833333333333333,0.090344
80,81,0.5683701634407043,0.9833333333333333,0.091777
81,82,0.5683602094650269,0.9833333333333333,0.095318
82,83,0.5683232545852661,0.9833333333333333,0.086024
83,84,0.5682664513587952,0.9833333333333333,0.081259
84,85,0.5683613419532776,0.9833333333333333,0.085805
85,86,0.5683653354644775,0.9833333333333333,0.095839
86,87,0.5683113932609558,0.9833333333333333,0.095212
87,88,0.5688388347625732,0.9833333333333333,0.117526
88,89,0.5684288740158081,0.9833333333333333,0.100146
89,90,0.5687509775161743,0.9833333333333333,0.105879
90,91,0.568406879901886,0.9833333333333333,0.115785
91,92,0.5684227347373962,0.9833333333333333,0.11158
92,93,0.5682815909385681,0.9833333333333333,0.090366
93,94,0.5683937668800354,0.9833333333333333,0.112964
94,95,0.5683080554008484,0.9833333333333333,0.130254
