,epoch,loss,accuracy,time
0,1,1.791702151298523,0.16666666666666666,5.728042
1,2,1.7914804220199585,0.16666666666666666,1.124187
2,3,1.7911510467529297,0.175,1.096524
3,4,1.790932536125183,0.19166666666666668,1.039683
4,5,1.790497899055481,0.20833333333333334,0.98144
5,6,1.7901585102081299,0.20833333333333334,0.950442
6,7,1.789598822593689,0.26666666666666666,1.04235
7,8,1.7889209985733032,0.3416666666666667,1.081032
8,9,1.7880810499191284,0.375,0.942324
9,10,1.787317156791687,0.44166666666666665,1.013416
10,11,1.7856965065002441,0.475,0.966183
11,12,1.7840230464935303,0.5583333333333333,0.924245
12,13,1.7818857431411743,0.5416666666666666,1.057429
13,14,1.7792699337005615,0.55,0.916787
14,15,1.7759945392608643,0.6,1.133476
15,16,1.7716171741485596,0.5916666666666667,0.94048
16,17,1.7653357982635498,0.625,1.036843
17,18,1.7604057788848877,0.6,0.971709
18,19,1.7514539957046509,0.625,0.92091
19,20,1.7394767999649048,0.6166666666666667,0.933603
20,21,1.7237640619277954,0.625,0.940164
21,22,1.7094017267227173,0.6166666666666667,0.960208
22,23,1.6889305114746094,0.6333333333333333,1.023673
23,24,1.6594513654708862,0.6166666666666667,0.939151
24,25,1.6290162801742554,0.625,1.118309
25,26,1.6013437509536743,0.6083333333333333,0.962297
26,27,1.5634453296661377,0.625,1.01006
27,28,1.5257408618927002,0.625,0.970087
28,29,1.4933478832244873,0.6666666666666666,1.135951
29,30,1.448915958404541,0.7083333333333334,1.006138
30,31,1.4179272651672363,0.75,1.030382
31,32,1.388159155845642,0.7583333333333333,1.15796
32,33,1.3541584014892578,0.8,1.193239
33,34,1.320604920387268,0.7916666666666666,1.083952
34,35,1.2933390140533447,0.7916666666666666,1.20436
35,36,1.2714552879333496,0.8333333333333334,1.08317
36,37,1.240958333015442,0.8833333333333333,0.998333
37,38,1.2239975929260254,0.875,0.977956
38,39,1.2043131589889526,0.9166666666666666,1.050777
39,40,1.1899346113204956,0.925,0.969371
40,41,1.1616771221160889,0.9416666666666667,1.035952
41,42,1.1474484205245972,0.9583333333333334,0.94604
42,43,1.130796194076538,0.95,0.925504
43,44,1.1150498390197754,0.9666666666666667,1.072405
44,45,1.117582082748413,0.95,0.949901
45,46,1.1099483966827393,0.95,0.944212
46,47,1.0969566106796265,0.9666666666666667,0.974768
47,48,1.102965235710144,0.9416666666666667,0.988776
48,49,1.0878349542617798,0.9583333333333334,0.955964
49,50,1.0846301317214966,0.9666666666666667,0.959745
50,51,1.082650065422058,0.975,0.952999
51,52,1.0853999853134155,0.9583333333333334,0.960386
52,53,1.0820443630218506,0.9666666666666667,0.965192
53,54,1.0728949308395386,0.9833333333333333,1.002975
54,55,1.0771018266677856,0.975,0.975227
55,56,1.0729315280914307,0.975,1.063934
56,57,1.0833333730697632,0.9583333333333334,0.980977
57,58,1.0755616426467896,0.975,1.01308
58,59,1.073665976524353,0.975,1.028883
59,60,1.0669500827789307,0.975,0.944963
60,61,1.0709750652313232,0.975,0.978207
61,62,1.0639851093292236,0.9833333333333333,0.961826
62,63,1.056343913078308,0.9916666666666667,0.968652
63,64,1.074862003326416,0.9833333333333333,0.972697
64,65,1.0604078769683838,0.9916666666666667,0.975828
65,66,1.058449625968933,0.9833333333333333,0.998782
66,67,1.0496419668197632,1.0,0.960066
67,68,1.0541894435882568,1.0,0.97698
68,69,1.0588396787643433,0.9916666666666667,0.963557
69,70,1.0522011518478394,1.0,1.052384
70,71,1.0627819299697876,0.9916666666666667,0.979228
71,72,1.0584150552749634,0.9833333333333333,0.94924
72,73,1.0503026247024536,1.0,0.976293
73,74,1.0504448413848877,1.0,0.985944
74,75,1.0532084703445435,0.9916666666666667,1.034081
75,76,1.049430012702942,1.0,0.951614
76,77,1.0524073839187622,1.0,1.001467
77,78,1.0476033687591553,1.0,0.970889
78,79,1.0515385866165161,1.0,0.957171
79,80,1.0485918521881104,1.0,1.050624
80,81,1.0526903867721558,0.9916666666666667,0.967659
81,82,1.0504038333892822,0.9916666666666667,0.952141
82,83,1.0516855716705322,1.0,0.952893
83,84,1.0457570552825928,1.0,1.042944
84,85,1.0474634170532227,1.0,0.965594
85,86,1.0487133264541626,1.0,1.048105
86,87,1.0460046529769897,1.0,0.965977
87,88,1.0512011051177979,0.9916666666666667,0.960158
88,89,1.0489583015441895,1.0,0.973409
89,90,1.0490323305130005,1.0,1.031558
90,91,1.047683596611023,1.0,0.952782
91,92,1.0450745820999146,1.0,1.041156
92,93,1.0506725311279297,1.0,0.955482
93,94,1.0471234321594238,1.0,0.962146
94,95,1.0447763204574585,1.0,0.952162
95,96,1.0465530157089233,1.0,0.99747
96,97,1.0463730096817017,1.0,0.96059
97,98,1.0465582609176636,1.0,0.943604
98,99,1.0457584857940674,1.0,0.99383
99,100,1.0445748567581177,1.0,0.95331
100,101,1.0458661317825317,1.0,0.954908
101,102,1.0447219610214233,1.0,0.960296
102,103,1.0472725629806519,1.0,0.962017
103,104,1.0464657545089722,1.0,0.965164
104,105,1.0451630353927612,1.0,0.961708
105,106,1.0449594259262085,1.0,0.956213
106,107,1.0442057847976685,1.0,0.988235
107,108,1.045414686203003,1.0,0.993663
108,109,1.0446721315383911,1.0,1.019981
109,110,1.045560359954834,1.0,1.018473
110,111,1.0442216396331787,1.0,1.041466
111,112,1.047678828239441,1.0,1.047051
112,113,1.043983817100525,1.0,1.000116
113,114,1.0448155403137207,1.0,0.988761
114,115,1.0440466403961182,1.0,0.993742
115,116,1.0440419912338257,1.0,0.970987
116,117,1.0502926111221313,0.9916666666666667,0.959893
117,118,1.0454267263412476,1.0,0.971736
118,119,1.045143485069275,1.0,0.970228
119,120,1.0444817543029785,1.0,1.005438
120,121,1.0481765270233154,1.0,0.963499
121,122,1.0440394878387451,1.0,0.997559
122,123,1.0437982082366943,1.0,0.98677
123,124,1.0438860654830933,1.0,0.966647
124,125,1.0447591543197632,1.0,0.964434
125,126,1.0442984104156494,1.0,0.981218
126,127,1.0438426733016968,1.0,0.995892
127,128,1.0440555810928345,1.0,1.056831
128,129,1.0439187288284302,1.0,0.978423
129,130,1.0441757440567017,1.0,0.988596
130,131,1.0441811084747314,1.0,0.951929
131,132,1.0441194772720337,1.0,0.964613
132,133,1.0442267656326294,1.0,0.982048
133,134,1.0446269512176514,1.0,0.992418
