,epoch,loss,accuracy,time
0,1,1.9458121061325073,0.12857142857142856,8.073793
1,2,1.9458286762237549,0.15714285714285714,0.999748
2,3,1.9456076622009277,0.15,0.984579
3,4,1.9454903602600098,0.15714285714285714,1.015084
4,5,1.9453504085540771,0.15,1.022261
5,6,1.9452037811279297,0.16428571428571428,0.976215
6,7,1.9449659585952759,0.16428571428571428,0.960083
7,8,1.944828987121582,0.15714285714285714,0.975664
8,9,1.9444501399993896,0.16428571428571428,0.963559
9,10,1.944094181060791,0.16428571428571428,0.982923
10,11,1.9436551332473755,0.15714285714285714,1.000456
11,12,1.9431943893432617,0.16428571428571428,0.963383
12,13,1.942138433456421,0.15714285714285714,0.95175
13,14,1.941690444946289,0.17857142857142858,0.953754
14,15,1.9406208992004395,0.18571428571428572,0.97072
15,16,1.939079761505127,0.17857142857142858,0.978756
16,17,1.9380593299865723,0.2,0.951611
17,18,1.9362190961837769,0.18571428571428572,0.977554
18,19,1.9333090782165527,0.2571428571428571,0.969858
19,20,1.9304057359695435,0.2571428571428571,0.975445
20,21,1.9278911352157593,0.22857142857142856,0.980675
21,22,1.922763466835022,0.2714285714285714,0.984519
22,23,1.918399453163147,0.24285714285714285,0.977471
23,24,1.910975456237793,0.25,0.96805
24,25,1.9037593603134155,0.22142857142857142,0.984008
25,26,1.8979315757751465,0.25,0.97687
26,27,1.8886991739273071,0.2642857142857143,0.954124
27,28,1.8785200119018555,0.2857142857142857,0.967623
28,29,1.866729736328125,0.3,0.961738
29,30,1.8541641235351562,0.3142857142857143,0.967983
30,31,1.8415642976760864,0.40714285714285714,0.964878
31,32,1.8296129703521729,0.44285714285714284,0.968979
32,33,1.8125030994415283,0.5571428571428572,0.962013
33,34,1.7987011671066284,0.5857142857142857,0.968745
34,35,1.7712165117263794,0.6285714285714286,0.969957
35,36,1.7576055526733398,0.7142857142857143,0.977288
36,37,1.7337270975112915,0.7071428571428572,0.964187
37,38,1.7094920873641968,0.7142857142857143,0.970651
38,39,1.6861833333969116,0.7071428571428572,0.961712
39,40,1.6656532287597656,0.7142857142857143,0.985186
40,41,1.6310478448867798,0.7428571428571429,0.964997
41,42,1.6053324937820435,0.7142857142857143,0.960268
42,43,1.5787243843078613,0.7357142857142858,0.962413
43,44,1.555977463722229,0.75,0.984459
44,45,1.5340731143951416,0.7571428571428571,0.9531
45,46,1.5050216913223267,0.7642857142857142,0.952927
46,47,1.4792743921279907,0.7714285714285715,0.961325
47,48,1.4628891944885254,0.8,0.984958
48,49,1.4420182704925537,0.8,0.976839
49,50,1.4241877794265747,0.8071428571428572,0.972859
50,51,1.406636357307434,0.8142857142857143,0.956895
51,52,1.3854501247406006,0.8285714285714286,0.976966
52,53,1.371456503868103,0.8428571428571429,0.968628
53,54,1.3632988929748535,0.8357142857142857,0.96168
54,55,1.3610831499099731,0.8357142857142857,0.967959
55,56,1.3464100360870361,0.85,0.962027
56,57,1.330527901649475,0.85,0.953535
57,58,1.3216394186019897,0.8642857142857143,0.953873
58,59,1.316832423210144,0.8714285714285714,0.965727
59,60,1.2975138425827026,0.9357142857142857,0.965389
60,61,1.2844030857086182,0.9571428571428572,0.983821
61,62,1.272682785987854,0.9714285714285714,0.976299
62,63,1.2602105140686035,0.9785714285714285,0.953202
63,64,1.246932029724121,0.9857142857142858,0.963584
64,65,1.2322795391082764,0.9857142857142858,0.982351
65,66,1.235021948814392,0.9857142857142858,0.938023
66,67,1.230974555015564,0.9928571428571429,0.977123
67,68,1.2138715982437134,0.9928571428571429,0.972717
68,69,1.2114578485488892,0.9928571428571429,0.949564
69,70,1.1992928981781006,0.9928571428571429,0.969022
70,71,1.2022292613983154,0.9928571428571429,0.961552
71,72,1.1962205171585083,0.9928571428571429,0.968451
72,73,1.1904878616333008,0.9928571428571429,0.96902
73,74,1.1857126951217651,0.9928571428571429,0.976895
74,75,1.1868762969970703,0.9857142857142858,0.953072
75,76,1.18728768825531,0.9928571428571429,0.969412
76,77,1.1816152334213257,0.9928571428571429,0.993187
77,78,1.1895793676376343,0.9857142857142858,0.956947
78,79,1.181355357170105,0.9928571428571429,0.962008
79,80,1.1815506219863892,0.9928571428571429,0.968238
80,81,1.1853559017181396,0.9857142857142858,0.969261
81,82,1.1768230199813843,0.9928571428571429,0.946229
82,83,1.176675796508789,0.9928571428571429,0.968501
83,84,1.176297903060913,0.9928571428571429,0.976946
84,85,1.1779637336730957,0.9928571428571429,0.969357
85,86,1.1757508516311646,0.9928571428571429,0.976949
86,87,1.1756211519241333,0.9928571428571429,0.963931
87,88,1.175369143486023,0.9928571428571429,0.968227
88,89,1.1757484674453735,0.9928571428571429,0.962161
89,90,1.1752277612686157,0.9928571428571429,0.984274
90,91,1.1756449937820435,0.9928571428571429,0.969368
91,92,1.1758219003677368,0.9928571428571429,0.944886
92,93,1.1747040748596191,0.9928571428571429,0.968782
93,94,1.1742662191390991,0.9928571428571429,0.969231
94,95,1.1744440793991089,0.9928571428571429,0.94296
95,96,1.1739264726638794,0.9928571428571429,0.94079
96,97,1.175889015197754,0.9928571428571429,0.961457
97,98,1.1749058961868286,0.9928571428571429,0.969197
98,99,1.1766451597213745,0.9928571428571429,0.955279
99,100,1.1748019456863403,0.9928571428571429,0.977171
100,101,1.1746716499328613,0.9928571428571429,0.98296
101,102,1.174318552017212,0.9928571428571429,0.952087
102,103,1.1740888357162476,0.9928571428571429,0.962424
103,104,1.1737289428710938,0.9928571428571429,0.95676
104,105,1.174067735671997,0.9928571428571429,0.988917
105,106,1.173807144165039,0.9928571428571429,0.953613
